id,data,preco_dolares,quartos,banheiros,area_util_m2,area_total_m2,andares,orla_mar,nota_vista,nota_condicao,nota,area_porao_m2,ano_construcao,ano_reforma,tem_porao,teve_reforma
4167300310,2015-03-17,324500,3,2,178.37383680000005,1053.5204736,1.0,Nao,Vista completamente bloqueada,Bom estado,7,64.1030976,1977,0,Sim,Nao
8682262400,2014-07-18,430000,2,2,125.419104,371.89086912000016,1.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,2004,0,Nao,Nao
8682262400,2015-05-13,419950,2,2,125.419104,371.89086912000016,1.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,2004,0,Nao,Nao
6777800160,2014-07-28,285000,4,2,233.1866304,691.1986176,1.0,Nao,Vista quase sem bloqueios,Bom estado,8,113.3417088,1962,0,Sim,Nao
1402950550,2015-01-07,332000,4,3,229.4705088,722.7856512000003,2.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,2002,0,Nao,Nao
2843200070,2014-12-15,282000,4,2,154.21904640000002,996.385104,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,65.032128,1956,0,Sim,Nao
6450303785,2014-11-18,320000,3,1,124.4900736,480.773232,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,37.161216,1987,0,Sim,Nao
9429500045,2014-05-09,428750,3,1,150.50292480000005,2855.46783744,1.5,Nao,Vista completamente bloqueada,Bom estado,7,0.0,1911,1977,Nao,Sim
1443300140,2015-01-14,330000,3,3,213.676992,3278.26957248,2.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,1977,0,Nao,Nao
108000127,2014-12-09,456500,4,4,185.80608,214.51311936,3.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,2008,0,Nao,Nao
1081300200,2014-05-09,352000,3,3,152.36098560000005,1026.578592,1.0,Nao,Vista completamente bloqueada,Bom estado,8,0.0,1972,0,Nao,Nao
8818900060,2014-11-25,664000,4,2,142.14165119999996,379.0444032,1.5,Nao,Vista completamente bloqueada,Bom estado,7,0.0,1912,0,Nao,Nao
3395050060,2014-07-22,628000,3,2,371.61216,1104.98875776,1.0,Nao,Vista completamente bloqueada,Pronto para morar,9,168.15450239999996,1987,0,Sim,Nao
7197350070,2015-03-04,512000,3,2,149.5738944,1166.3976672000001,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,49.2386112,1977,0,Sim,Nao
9510900270,2014-12-11,254000,3,2,192.3092928,836.1273600000003,1.0,Nao,Vista completamente bloqueada,Bom estado,7,57.59988480000001,1969,0,Sim,Nao
3905081070,2014-05-21,535800,4,3,176.51577600000005,537.9086016,2.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,1994,0,Nao,Nao
2322069114,2014-10-10,287653,3,1,97.548192,1491.093792,1.0,Nao,Vista completamente bloqueada,Bom estado,7,0.0,1960,1981,Nao,Sim
5637500070,2014-07-31,438000,3,3,141.2126208,121.14556416,2.0,Nao,Vista completamente bloqueada,Pronto para morar,8,31.5870336,2006,0,Sim,Nao
4164100160,2014-07-16,450000,4,2,222.0382656,2220.28975296,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,59.4579456,1949,0,Sim,Nao
4136890260,2014-06-27,327000,5,3,222.967296,747.8694720000003,2.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,1998,0,Nao,Nao
3056800160,2014-08-12,370500,4,3,166.2964416,568.5666047999998,2.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,2005,0,Nao,Nao
3654800200,2014-10-22,265000,3,3,159.7932288,582.59496384,2.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,1993,0,Nao,Nao
2296500036,2015-03-10,450000,4,3,276.85105919999995,1231.8943104,1.0,Nao,Vista completamente bloqueada,Bom estado,8,109.6255872,1979,0,Sim,Nao
623069068,2014-06-27,425000,3,1,141.2126208,19829.596469760007,1.5,Nao,Vista boa,Excelente estado,8,0.0,1988,0,Nao,Nao
1865820370,2014-11-13,166600,3,2,106.838496,807.3274176000001,1.0,Nao,Vista completamente bloqueada,Bom estado,7,0.0,1977,0,Nao,Nao
1723049033,2014-06-20,245000,1,1,35.3031552,1393.5456,1.0,Nao,Vista completamente bloqueada,Pronto para morar,5,0.0,1963,0,Nao,Nao
2359300030,2015-05-08,565000,3,1,84.54176640000001,484.21064448,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,1951,0,Nao,Nao
6403310060,2014-08-11,539900,3,2,153.29001599999995,942.965856,1.0,Nao,Vista completamente bloqueada,Pronto para morar,8,39.0192768,1976,0,Sim,Nao
1937300270,2015-03-03,910000,3,4,230.3995392,297.289728,2.0,Nao,Vista completamente bloqueada,Pronto para morar,10,0.0,2010,0,Nao,Nao
4137050060,2014-11-04,280000,4,3,190.451232,688.96894464,2.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,1990,0,Nao,Nao
2310000240,2015-03-13,275000,3,3,131.9223168,794.22808896,2.0,Nao,Vista completamente bloqueada,Bom estado,7,0.0,1989,0,Nao,Nao
3955900830,2015-04-27,467000,3,3,321.44451840000005,612.2310336,2.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,2001,0,Nao,Nao
8665050060,2014-07-31,457500,3,3,139.35456000000002,412.9540128,2.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,1996,0,Nao,Nao
3330500875,2014-12-26,381156,2,1,122.6320128,287.0703936000001,1.0,Nao,Vista completamente bloqueada,Bom estado,7,0.0,1908,0,Nao,Nao
3327020400,2015-04-23,289999,5,3,202.5286272,765.5210496000003,1.0,Nao,Vista completamente bloqueada,Bom estado,8,89.18691840000002,1977,0,Sim,Nao
1250700060,2015-04-22,642450,3,2,170.01256320000005,386.47664640000005,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,55.741824,1919,0,Sim,Nao
4039300400,2014-09-19,469950,3,3,150.50292480000005,808.3493510400001,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,37.161216,1962,0,Sim,Nao
6665800060,2015-03-05,795000,3,2,271.2768768,1268.126496,1.0,Nao,Vista quase sem bloqueios,Excelente estado,8,135.6384384,1975,0,Sim,Nao
7504110030,2015-02-11,785000,4,3,306.580032,976.78256256,2.0,Nao,Vista completamente bloqueada,Pronto para morar,10,0.0,1984,0,Nao,Nao
7805450810,2014-05-30,860000,3,3,284.2833024,1123.6622688,2.0,Nao,Vista completamente bloqueada,Pronto para morar,10,0.0,1983,0,Nao,Nao
6306400140,2014-06-12,1095000,0,0,284.65491456,442.59008256,3.5,Nao,Vista quase sem bloqueios,Pronto para morar,7,0.0,1990,0,Nao,Nao
8802400416,2015-02-13,147500,3,1,142.14165119999996,789.4900339200003,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,1959,0,Nao,Nao
6204400270,2014-11-25,390000,3,2,177.4448064,1075.4455910400004,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,46.45152,1978,0,Sim,Nao
9536602080,2014-12-19,229000,3,1,94.7611008,752.514624,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,1954,0,Nao,Nao
3826000070,2014-05-15,185000,3,1,106.838496,752.514624,1.0,Nao,Vista completamente bloqueada,Pronto para morar,6,0.0,1932,0,Nao,Nao
5101405335,2014-08-26,414900,3,2,117.0578304,889.0820927999998,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,36.2321856,1941,0,Sim,Nao
2349300060,2015-02-12,200000,4,2,178.37383680000005,447.97845888,1.0,Nao,Vista completamente bloqueada,Mau estado - pequena reforma necessária,6,92.90304,1914,0,Sim,Nao
7749500370,2014-10-21,225000,4,3,167.22547200000002,868.6434240000003,1.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,1969,0,Nao,Nao
2436701200,2014-09-12,720000,3,2,189.5222016,371.61216,2.0,Nao,Vista completamente bloqueada,Excelente estado,7,63.1740672,1924,0,Sim,Nao
7871500070,2014-06-03,930000,4,3,204.386688,371.61216,2.0,Nao,Vista completamente bloqueada,Excelente estado,8,71.5353408,1908,0,Sim,Nao
3323500030,2014-06-04,1270000,5,3,297.289728,1598.30390016,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,96.6191616,1952,0,Sim,Nao
2110200036,2014-11-11,700000,5,4,222.967296,289.6716787200001,2.0,Nao,Vista completamente bloqueada,Bom estado,7,57.59988480000001,1928,0,Sim,Nao
510002519,2014-07-15,466000,2,2,105.9094656,98.29141632,3.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,2005,0,Nao,Nao
1387300070,2014-08-25,374000,3,2,123.5610432,988.4883456,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,1976,0,Nao,Nao
9465910070,2014-07-16,480000,3,3,180.2318976,932.2820063999999,2.0,Nao,Vista completamente bloqueada,Bom estado,8,0.0,1994,0,Nao,Nao
2324800070,2014-06-10,740000,3,3,278.70912000000004,2354.25593664,2.0,Nao,Vista completamente bloqueada,Pronto para morar,9,0.0,1995,0,Nao,Nao
1962200435,2014-11-10,1010000,4,1,169.08353280000003,501.676416,1.5,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,1923,2014,Nao,Sim
8562890700,2014-05-30,395000,4,3,270.34784640000004,464.51520000000005,2.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,2002,0,Nao,Nao
3298700946,2014-07-25,340000,2,1,101.2643136,629.0464838400002,1.0,Nao,Vista completamente bloqueada,Pronto para morar,6,0.0,1954,0,Nao,Nao
880000189,2014-08-11,209000,3,2,114.2707392,124.4900736,2.0,Nao,Vista completamente bloqueada,Pronto para morar,7,19.5096384,2003,0,Sim,Nao
643500030,2014-11-14,431650,5,3,158.86419840000005,715.3534080000003,1.5,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,1962,0,Nao,Nao
8566100200,2014-05-08,980000,5,3,293.5736064,1065.5978688,1.0,Nao,Vista completamente bloqueada,Bom estado,9,128.2061952,1971,0,Sim,Nao
4298100240,2014-08-05,660000,3,3,248.9801472,2623.86055872,2.0,Nao,Vista completamente bloqueada,Pronto para morar,9,0.0,1993,0,Nao,Nao
3275780030,2015-03-11,730000,4,3,203.4576576,836.96348736,2.0,Nao,Vista completamente bloqueada,Bom estado,8,32.516064,1977,0,Sim,Nao
8648220270,2015-04-14,291500,3,2,117.0578304,891.869184,1.0,Nao,Vista completamente bloqueada,Bom estado,7,0.0,1988,0,Nao,Nao
1923000160,2014-06-20,905000,4,4,275.9220288,1345.7934374400004,2.0,Nao,Vista completamente bloqueada,Pronto para morar,9,58.52891520000001,1997,0,Sim,Nao
7574910860,2014-08-11,800000,4,3,238.7608128,4673.76613632,1.5,Nao,Vista completamente bloqueada,Pronto para morar,10,0.0,1993,0,Nao,Nao
2296500136,2014-05-09,839900,4,4,353.9605824,1262.7381196800004,1.0,Nao,Vista parcialmente bloqueada,Pronto para morar,9,116.1288,2013,0,Sim,Nao
3278600710,2014-07-14,200000,1,2,93.8320704,107.48881728,2.0,Nao,Vista completamente bloqueada,Pronto para morar,8,5.5741824000000015,2007,0,Sim,Nao
2460700260,2015-02-18,300000,3,2,137.49649920000002,622.26456192,1.0,Nao,Vista completamente bloqueada,Bom estado,7,37.161216,1979,0,Sim,Nao
3188100400,2014-06-03,530000,3,2,116.1288,561.22726464,1.5,Nao,Vista completamente bloqueada,Excelente estado,7,0.0,1942,0,Nao,Nao
9406520830,2015-03-26,314950,3,3,153.66162816000005,787.72487616,2.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,1995,0,Nao,Nao
3387900390,2014-10-07,255000,3,2,130.99328640000002,865.3918176000003,1.0,Nao,Vista completamente bloqueada,Excelente estado,7,0.0,1960,0,Nao,Nao
1596600024,2014-10-16,550000,5,3,200.6705664,531.4053888000002,1.0,Nao,Vista completamente bloqueada,Excelente estado,7,61.316006400000006,1950,0,Sim,Nao
7625701891,2014-08-06,435000,3,1,130.064256,445.934592,1.0,Nao,Vista completamente bloqueada,Bom estado,6,65.032128,1917,0,Sim,Nao
3224800075,2014-11-24,234000,3,2,131.9223168,811.78676352,1.0,Nao,Vista completamente bloqueada,Bom estado,7,0.0,1966,0,Nao,Nao
7526800200,2014-10-10,615000,4,3,232.2576,934.79038848,1.0,Nao,Vista completamente bloqueada,Pronto para morar,8,83.61273600000001,1975,0,Sim,Nao
3329530200,2014-09-10,205000,3,2,130.99328640000002,778.8990873600003,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,1985,0,Nao,Nao
2115200125,2014-09-19,384000,4,2,195.096384,662.8631904,1.0,Nao,Vista completamente bloqueada,Bom estado,7,97.548192,1955,0,Sim,Nao
6623400135,2014-05-22,324000,3,3,162.58032,669.6451123200002,2.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,1994,0,Nao,Nao
103000116,2014-07-22,645000,3,2,192.3092928,510.96672,1.0,Nao,Vista completamente bloqueada,Bom estado,7,87.32885759999998,1946,0,Sim,Nao
2768301525,2014-10-23,570000,3,4,145.85777280000005,165.08870208000005,2.0,Nao,Vista completamente bloqueada,Pronto para morar,8,28.79994240000001,2007,0,Sim,Nao
739980260,2014-12-10,324000,3,3,178.37383680000005,494.42997888,2.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,1999,0,Nao,Nao
4302200695,2014-08-28,270000,2,1,92.90304,958.7593728,1.0,Nao,Vista completamente bloqueada,Pronto para morar,6,0.0,1943,0,Nao,Nao
1431700370,2014-05-19,290000,5,2,196.9544448,715.3534080000003,1.5,Nao,Vista completamente bloqueada,Excelente estado,7,0.0,1962,0,Nao,Nao
7524000030,2014-06-30,250000,3,2,133.78037759999998,856.5660287999998,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,1965,0,Nao,Nao
4046500320,2015-01-20,342000,3,2,154.21904640000002,1511.996976,2.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,1990,0,Nao,Nao
4325000125,2015-03-18,255000,3,2,124.4900736,785.0306879999998,1.0,Nao,Vista completamente bloqueada,Bom estado,7,0.0,1958,0,Nao,Nao
3456000160,2014-06-23,800000,3,3,221.1092352,1098.48554496,1.0,Nao,Vista completamente bloqueada,Bom estado,9,86.3998272,1972,0,Sim,Nao
9297301580,2014-05-16,451000,3,2,144.9287424,376.16440896,1.5,Nao,Vista quase sem bloqueios,Pronto para morar,7,52.0257024,1926,0,Sim,Nao
2465400036,2014-12-03,990000,4,3,258.2704512,973.6238592,1.0,Nao,Vista boa,Pronto para morar,7,129.1352256,1967,0,Sim,Nao
5412200270,2014-05-20,288400,4,3,172.7996544,621.24262848,1.0,Nao,Vista completamente bloqueada,Bom estado,7,59.4579456,1983,0,Sim,Nao
1109000390,2015-03-10,420000,3,2,222.0382656,427.353984,2.0,Nao,Vista completamente bloqueada,Pronto para morar,8,59.4579456,1920,1995,Sim,Sim
8730000270,2015-05-14,359000,2,3,127.27716480000001,105.9094656,2.0,Nao,Vista completamente bloqueada,Pronto para morar,8,26.9418816,2009,0,Sim,Nao
7937600830,2014-08-08,390000,4,3,238.7608128,24342.26873472,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,106.838496,1988,0,Sim,Nao
3395070640,2014-09-02,300000,3,3,122.6320128,242.84854656,2.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,2005,0,Nao,Nao
8663280160,2015-03-05,545000,5,3,234.11566080000003,730.49660352,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,94.7611008,1981,0,Sim,Nao
6151800624,2015-04-08,288349,3,1,116.1288,1729.48299264,1.0,Nao,Vista completamente bloqueada,Bom estado,6,0.0,1972,0,Nao,Nao
8594400370,2015-02-05,299900,3,3,144.9287424,3254.0218790400004,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,25.0838208,1985,0,Sim,Nao
2301400640,2014-07-17,891000,4,2,216.4640832,464.51520000000005,1.5,Nao,Vista completamente bloqueada,Excelente estado,7,56.6708544,1925,0,Sim,Nao
4441300240,2015-03-31,1200000,3,2,340.0251264000001,2081.9571264,1.0,Nao,Vista boa,Bom estado,9,170.01256320000005,1947,0,Sim,Nao
7714000070,2015-02-05,378000,4,3,259.1994816,431.999136,2.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,2004,0,Nao,Nao
3432500486,2014-06-23,299995,2,1,98.4772224,668.9018880000001,1.0,Nao,Vista completamente bloqueada,Bom estado,6,0.0,1951,0,Nao,Nao
5466420030,2014-10-07,253000,3,3,187.6641408,609.81555456,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,65.9611584,1994,0,Sim,Nao
1324079046,2015-01-20,350000,3,3,146.78680319999995,4451.542064640002,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,1979,0,Nao,Nao
2768301715,2015-03-11,565000,4,3,187.6641408,399.48307200000005,1.5,Nao,Vista completamente bloqueada,Pronto para morar,6,0.0,1900,0,Nao,Nao
3332000135,2014-06-12,315000,2,1,90.1159488,526.2957216,1.0,Nao,Vista completamente bloqueada,Bom estado,6,0.0,1908,0,Nao,Nao
65000400,2014-10-22,570000,4,3,138.42552959999998,628.58196864,1.5,Nao,Vista parcialmente bloqueada,Excelente estado,7,0.0,1915,0,Nao,Nao
8820901670,2014-08-11,971000,5,4,407.84434560000005,942.0368256,2.0,Nao,Vista completamente bloqueada,Pronto para morar,9,96.6191616,2005,0,Sim,Nao
8712100575,2014-08-28,915000,5,3,255.48336,519.23509056,1.5,Nao,Vista completamente bloqueada,Excelente estado,9,84.54176640000001,1910,0,Sim,Nao
6116500341,2015-01-12,419000,4,2,199.741536,2189.53884672,1.0,Nao,Vista completamente bloqueada,Bom estado,7,0.0,1950,0,Nao,Nao
4167300030,2015-02-09,260000,4,2,168.15450239999996,694.9147392000001,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,53.8837632,1977,0,Sim,Nao
2925059135,2015-04-08,1321500,3,3,207.1737792,1204.76662272,2.0,Nao,Vista completamente bloqueada,Pronto para morar,9,0.0,1990,0,Nao,Nao
7708300140,2015-03-06,369950,3,1,225.7543872,995.9205888,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,1977,0,Nao,Nao
4139430340,2014-10-15,1029900,3,3,341.8831872,1243.41428736,2.0,Nao,Vista completamente bloqueada,Pronto para morar,10,0.0,1994,0,Nao,Nao
3812400070,2015-05-06,435000,5,1,130.99328640000002,627.0955200000002,1.5,Nao,Vista completamente bloqueada,Pronto para morar,6,0.0,1929,0,Nao,Nao
9455200445,2015-03-25,601000,3,2,123.5610432,626.44519872,1.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,1958,2002,Nao,Sim
6203000160,2014-07-16,460500,3,1,138.42552959999998,989.417376,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,31.5870336,1963,0,Sim,Nao
7517500611,2014-05-21,720000,3,3,187.6641408,107.67462336,3.0,Nao,Vista boa,Pronto para morar,8,0.0,2000,0,Nao,Nao
8691300860,2015-04-21,851000,4,3,290.7865152,1226.50593408,2.0,Nao,Vista completamente bloqueada,Pronto para morar,10,0.0,1996,0,Nao,Nao
5489200435,2014-09-04,550000,4,3,248.05111680000002,464.51520000000005,2.0,Nao,Vista quase sem bloqueios,Pronto para morar,7,0.0,1916,1978,Nao,Sim
510002065,2015-03-23,700000,4,1,183.9480192,423.6378624,1.5,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,1920,0,Nao,Nao
252000400,2014-09-08,323000,3,2,195.096384,1379.610144,1.0,Nao,Vista completamente bloqueada,Bom estado,7,0.0,1963,0,Nao,Nao
7279300070,2014-09-22,345500,3,1,125.419104,797.20098624,1.0,Nao,Vista completamente bloqueada,Excelente estado,6,0.0,1944,0,Nao,Nao
8113101670,2014-12-03,378000,4,2,198.8125056,735.7920767999998,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,88.25788800000002,1959,0,Sim,Nao
7578200310,2014-11-12,650000,4,2,205.12991232,464.51520000000005,3.0,Nao,Vista completamente bloqueada,Excelente estado,8,0.0,1917,0,Nao,Nao
7715800570,2015-04-13,385000,3,2,93.8320704,685.6244352000001,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,1982,0,Nao,Nao
6852700478,2014-09-16,425000,2,1,90.1159488,275.9220288,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,1910,0,Nao,Nao
1917300260,2014-12-02,210000,4,2,141.2126208,573.58336896,1.5,Nao,Vista completamente bloqueada,Excelente estado,6,0.0,1920,0,Nao,Nao
4298100070,2014-05-28,630000,4,3,254.55432960000002,4004.21392704,2.0,Nao,Vista completamente bloqueada,Pronto para morar,9,0.0,1993,0,Nao,Nao
1842000140,2014-07-30,335000,3,2,145.85777280000005,696.7728000000003,1.0,Nao,Vista parcialmente bloqueada,Pronto para morar,7,25.0838208,1953,0,Sim,Nao
5462100240,2014-06-25,196500,3,1,122.6320128,836.1273600000003,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,1966,0,Nao,Nao
8651520510,2014-05-15,582800,4,3,236.902752,709.4076134400003,1.0,Nao,Vista completamente bloqueada,Pronto para morar,8,103.12237440000001,1986,0,Sim,Nao
3578110200,2014-06-23,440000,3,2,144.9287424,669.55220928,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,28.79994240000001,1983,0,Sim,Nao
7555210340,2014-08-25,752500,4,3,219.2511744,800.45259264,2.0,Nao,Vista completamente bloqueada,Bom estado,8,0.0,1974,0,Nao,Nao
2313900510,2014-10-28,532500,3,2,123.5610432,464.51520000000005,2.0,Nao,Vista completamente bloqueada,Bom estado,7,11.1483648,1909,0,Sim,Nao
2009001600,2015-05-06,265000,3,1,99.4062528,836.1273600000003,1.0,Nao,Vista completamente bloqueada,Bom estado,7,0.0,1950,0,Nao,Nao
1455100116,2015-02-02,397500,3,2,140.2835904,1276.20906048,1.0,Nao,Vista boa,Bom estado,6,65.032128,1961,0,Sim,Nao
3629790160,2014-07-24,524250,3,3,158.86419840000005,322.28064576,2.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,1999,0,Nao,Nao
1778350070,2014-05-09,765000,4,3,259.1994816,1005.11798976,2.0,Nao,Vista completamente bloqueada,Pronto para morar,10,0.0,1996,0,Nao,Nao
1703050200,2014-08-06,648000,4,3,243.4059648,506.321568,2.0,Nao,Vista completamente bloqueada,Pronto para morar,9,0.0,2001,0,Nao,Nao
5469700570,2014-08-12,469500,5,3,275.9220288,2300.18636736,1.0,Nao,Vista completamente bloqueada,Bom estado,8,120.77395200000001,1969,0,Sim,Nao
100600860,2015-03-24,237500,3,2,97.548192,729.66047616,1.0,Nao,Vista completamente bloqueada,Bom estado,7,0.0,1975,0,Nao,Nao
421049116,2015-01-21,216000,3,1,118.9158912,809.3712844800001,1.0,Nao,Vista completamente bloqueada,Bom estado,7,0.0,1956,0,Nao,Nao
3205200640,2015-03-30,427200,3,1,95.69013120000001,780.385536,1.0,Nao,Vista completamente bloqueada,Bom estado,7,0.0,1963,0,Nao,Nao
8899200570,2015-03-11,280000,3,3,176.51577600000005,724.643712,1.0,Nao,Vista completamente bloqueada,Bom estado,8,47.3805504,1977,0,Sim,Nao
1777500160,2015-04-25,718000,5,3,285.2123328,910.82140416,1.0,Nao,Vista completamente bloqueada,Bom estado,9,123.5610432,1968,0,Sim,Nao
7853340860,2015-03-10,420000,2,3,163.50935040000005,384.52568256,2.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,2010,0,Nao,Nao
1862400132,2014-09-16,379000,2,1,86.3998272,501.676416,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,1952,0,Nao,Nao
6380500135,2014-05-27,326100,2,1,81.75467520000002,713.77405632,1.0,Nao,Vista completamente bloqueada,Pronto para morar,6,0.0,1942,0,Nao,Nao
9528104108,2014-05-29,535000,3,3,126.3481344,94.38948864,3.0,Nao,Vista completamente bloqueada,Pronto para morar,7,4.645152,2003,0,Sim,Nao
2571910160,2014-10-01,283000,4,3,197.8834752,795.2500223999998,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,52.9547328,1992,0,Sim,Nao
316000160,2014-08-21,260000,3,1,137.49649920000002,693.8928057600001,1.5,Nao,Vista completamente bloqueada,Pronto para morar,6,33.445094399999995,1940,0,Sim,Nao
2695600505,2015-04-13,399000,4,1,139.35456000000002,593.46461952,1.5,Nao,Vista completamente bloqueada,Bom estado,7,0.0,1951,0,Nao,Nao
3904910320,2015-02-25,484950,3,3,155.1480768,464.88681216,2.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,1987,0,Nao,Nao
4100000140,2014-10-13,640000,4,2,191.38026240000002,913.05107712,1.0,Nao,Vista completamente bloqueada,Bom estado,8,0.0,1960,0,Nao,Nao
3226049270,2015-03-04,585000,4,3,200.6705664,757.90300032,1.0,Nao,Vista completamente bloqueada,Bom estado,8,46.45152,1952,0,Sim,Nao
1455600030,2015-01-08,645000,4,2,258.2704512,1076.09591232,1.0,Nao,Vista boa,Pronto para morar,8,147.7158336,1955,0,Sim,Nao
5559600140,2015-05-05,253000,3,2,138.42552959999998,710.80115904,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,1988,0,Nao,Nao
5147600105,2014-07-21,178500,2,1,68.74824960000001,600.1536384000002,1.0,Nao,Vista completamente bloqueada,Pronto para morar,6,0.0,1953,0,Nao,Nao
7437100570,2014-08-21,291000,4,3,172.7996544,587.6117280000002,2.0,Nao,Vista completamente bloqueada,Bom estado,7,0.0,1991,0,Nao,Nao
8856004730,2014-09-17,199950,2,3,147.7158336,1943.25288768,1.5,Nao,Vista completamente bloqueada,Pronto para morar,5,0.0,1920,0,Nao,Nao
3856902996,2014-08-04,553500,2,1,78.967584,217.3931136,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,1922,0,Nao,Nao
1442800370,2015-04-15,189950,2,1,95.69013120000001,389.07793152000005,1.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,1981,0,Nao,Nao
8001400340,2014-09-24,289000,3,2,171.87062400000005,887.2240320000003,1.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,1988,0,Nao,Nao
3131200640,2015-04-27,700000,4,2,170.01256320000005,426.42495360000004,2.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,1908,0,Nao,Nao
984000710,2014-10-22,270000,3,2,144.9287424,822.47061312,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,1967,0,Nao,Nao
4167300350,2014-05-08,258000,4,2,160.72225920000002,772.9532928000001,1.0,Nao,Vista completamente bloqueada,Pronto para morar,7,46.45152,1977,0,Sim,Nao
2826049282,2014-06-14,530000,3,3,179.30286719999995,670.20253056,2.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,2005,0,Nao,Nao
8946750030,2014-12-18,245000,3,3,132.10812288,341.6044780800001,2.0,Nao,Vista completamente bloqueada,Pronto para morar,7,0.0,2012,0,Nao,Nao
461004720,2015-04-22,563000,3,2,128.2061952,464.51520000000005,1.5,Nao,Vista completamente bloqueada,Bom estado,7,0.0,1917,0,Nao,Nao
7852090810,2014-11-19,515000,3,3,225.7543872,390.47147712,2.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,2001,0,Nao,Nao
9264960340,2014-06-17,325000,4,3,242.4769344,658.77545664,2.0,Nao,Vista completamente bloqueada,Pronto para morar,9,0.0,1987,0,Nao,Nao
1624079104,2015-04-02,540000,3,3,185.80608,20234.282112,2.0,Nao,Vista completamente bloqueada,Pronto para morar,8,0.0,1996,0,Nao,Nao
4310700570,2014-12-10,280300,2,1,85.4707968,464.51520000000005,1.0,Nao,Vista completamente bloqueada,Bom estado,6,39.9483072,1949,0,Sim,Nao
